Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster,Cluster_Label
0,0.454230167781733,1,2,Graduate,Married,$120K +,Blue,0.877106143822154,3,1,3,0.5646009244899132,0.0,0.5827079651145946,0.82,0.241921647126108,0.6290322580645161,0.796,0.0,4,V
0,0.9517019515668156,0,2,Graduate,Single,Less than $40K,Blue,0.877106143822154,3,2,1,0.0175556341583604,0.5510528406833533,0.0182250166603888,0.56,0.0674292250500429,0.2096774193548387,0.714,0.687,4,V
0,-1.0381851835735143,1,3,High School,Single,$60K - $80K,Silver,-0.3725746554705224,6,1,2,1.0000000000000002,0.7123559793404847,0.948048561411642,0.767,0.2300829282241921,0.5483870967741935,0.472,0.052,0,I
1,1.076069897513086,1,5,Post-Graduate,Single,$80K - $120K,Blue,1.3769784635392246,3,1,4,0.0,0.0,0.041587228001043,0.414,0.0524449528167,0.2096774193548387,0.333,0.0,5,VI
1,-0.0432416160033495,1,4,High School,Married,$60K - $80K,Blue,0.0023295843172804,1,3,2,0.1988862587181092,0.0,0.2322023585315678,0.559,0.0655990849299399,0.2661290322580645,0.654,0.0,1,II
0,0.454230167781733,1,0,Uneducated,Single,$60K - $80K,Blue,0.3772338241050834,6,3,3,0.2429340613162342,0.4056416368692888,0.2448352794599136,0.557,0.1561338289962825,0.3548387096774194,0.588,0.108,3,IV
0,-0.7894492916809732,0,3,Graduate,Single,Less than $40K,Blue,-1.1223831350461284,5,3,4,0.1556547160171354,0.3273738577671831,0.166893634282734,1.262,0.2087503574492422,0.4838709677419354,0.842,0.125,5,VI
0,-1.7843928592511382,1,1,High School,Single,$60K - $80K,Blue,0.0023295843172804,4,2,2,0.0471828452401466,0.0,0.0868078694984498,0.812,0.1434372319130683,0.564516129032258,0.778,0.0,2,III
0,0.3298622218354624,1,3,Graduate,Single,$60K - $80K,Blue,-0.4975427353997901,3,1,4,0.1727961738573117,0.5848232022248708,0.1645466925506331,1.002,0.1771232484987132,0.3951612903225806,0.735,0.206,5,VI
0,0.8273340056205448,1,2,Post-Graduate,Married,$80K - $120K,Blue,0.877106143822154,4,2,4,0.0786239672044912,0.55502582439412,0.0764639411236345,0.396,0.0562768086931655,0.2096774193548387,0.286,0.346,3,IV
0,1.324805789405627,1,3,Graduate,Married,$80K - $120K,Blue,1.252010383609957,6,2,3,0.123276406763469,1.0,0.0868078694984498,0.473,0.0584501000857878,0.1129032258064516,0.5,0.456,3,IV
0,2.195381411029522,0,0,Graduate,Single,Less than $40K,Blue,2.2517550230440984,3,1,2,0.12512054949407,0.2737385776718315,0.1415408686581867,0.985,0.214240777809551,0.4838709677419354,1.121,0.124,4,V
0,-0.4163454538421614,1,2,Uneducated,Single,$120K +,Blue,-0.3725746554705224,5,3,1,0.8676147374212838,0.5435041716328963,0.8334830353779735,0.721,0.1722619388046897,0.5161290322580645,0.897,0.045,0,I
0,-0.540713399788432,0,3,Doctorate,Married,Less than $40K,Blue,0.0023295843172804,4,2,1,0.2521245431211965,0.8557806912991657,0.2208153449424854,0.5,0.166028024020589,0.4516129032258064,0.692,0.22,0,I
0,0.2054942758891917,1,3,Uneducated,Single,$120K +,Blue,0.2522657441758157,4,2,5,0.588725939227939,0.0,0.6058296873641816,0.725,0.2094366599942808,0.596774193548387,0.787,0.0,5,VI
0,0.3298622218354624,1,3,High School,Single,$120K +,Blue,1.1270423036806894,3,2,2,0.400895467339023,0.4167659912594358,0.3954162199750818,0.534,0.2505004289390906,0.4354838709677419,0.561,0.071,1,II
0,1.324805789405627,1,3,Graduate,Single,$60K - $80K,Blue,0.0023295843172804,6,3,2,0.2694171602015859,0.0,0.2998000753339321,0.826,0.1650557620817844,0.4274193548387097,0.8,0.0,0,I
0,-0.2919775078958908,1,4,Graduate,Single,$40K - $60K,Blue,0.0023295843172804,5,2,3,0.2995280808520544,0.0,0.3286587662619882,0.665,0.1872462110380326,0.4596774193548387,0.457,0.0,5,VI
0,2.0710134650832512,0,2,Graduate,Single,Less than $40K,Gold,2.376723102973366,4,1,3,0.439834087617942,0.5343663090981327,0.4241590125459972,0.729,0.1790105804975693,0.3709677419354839,0.867,0.084,3,IV
0,-0.4163454538421614,1,3,Graduate,Single,$60K - $80K,Blue,-0.7474788952583253,3,2,4,0.5524174897287296,0.0,0.5710312056326602,1.037,0.1768372891049471,0.4999999999999999,1.0,0.0,5,VI
0,-1.6600249133048677,1,4,High School,Single,$40K - $60K,Blue,-1.3723192949046636,4,1,1,0.2180230185290997,0.766388557806913,0.1946512908179526,0.777,0.1354303688876179,0.4274193548387097,1.032,0.223,0,I
0,1.076069897513086,1,2,Graduate,Single,$80K - $120K,Silver,0.0023295843172804,5,1,1,1.0000000000000002,0.522844656336909,0.9618694405006808,0.818,0.173405776379754,0.4032258064516129,0.714,0.038,0,I
0,0.454230167781733,1,2,Graduate,Married,$80K - $120K,Blue,0.0023295843172804,6,1,2,0.2512175876799173,0.5379419944378228,0.243125778692087,0.893,0.1608807549327995,0.4516129032258064,0.833,0.139,0,I
0,-1.4112890214123264,0,4,Uneducated,Single,Less than $40K,Blue,-1.4972873748339313,4,2,2,0.0554059079077445,0.5431068732618196,0.0550806942311592,0.704,0.1117529310837861,0.6612903225806451,1.0,0.418,0,I
0,-1.908760805197409,0,0,Graduate,Single,Less than $40K,Blue,-1.997159694551002,3,3,2,0.061724364148656,0.2876440206595153,0.079767044302147,0.722,0.1313697454961395,0.4435483870967742,0.806,0.208,2,III
0,0.454230167781733,1,3,Uneducated,Single,$80K - $120K,Blue,0.502201904034351,3,1,4,0.3587825030156268,0.976559396106476,0.3142294207979602,0.516,0.1742064626822991,0.4677419354838709,0.581,0.185,5,VI
0,-1.0381851835735143,1,3,Graduate,Single,$80K - $120K,Blue,-0.6225108153290577,6,1,2,0.3687892447177404,0.0,0.3950395503143743,0.566,0.1781527023162711,0.5080645161290323,0.659,0.0,0,I
0,-0.913817237627244,1,3,Graduate,Single,$60K - $80K,Blue,-0.8724469751875931,4,2,3,0.1600685658313607,0.4084227254668255,0.1652131081041926,0.553,0.2249928510151558,0.4999999999999999,0.565,0.153,5,VI
0,0.7029660596742743,0,3,High School,Single,Less than $40K,Blue,1.1270423036806894,3,3,0,0.0389900144205915,0.5423122765196663,0.0394054414278677,0.648,0.21635687732342,0.5887096774193548,0.976,0.5,1,II
0,0.3298622218354624,0,4,Graduate,Married,$40K - $60K,Blue,0.6271699839636188,5,1,2,0.1454665832267661,0.255860150973381,0.1623446237649581,1.06,0.1099799828424363,0.25,1.158,0.103,0,I
0,0.3298622218354624,1,4,Uneducated,Married,$40K - $60K,Blue,-0.3725746554705224,5,1,3,0.0669544738600325,0.3500198649185538,0.0802306377307101,0.846,0.1593937660852159,0.4516129032258064,0.692,0.241,5,VI
0,-0.2919775078958908,1,3,High School,Single,$60K - $80K,Blue,0.0023295843172804,4,3,1,0.6494012582495156,0.5435041716328963,0.6243444499174224,0.942,0.1854160709179296,0.4919354838709677,0.919,0.06,0,I
0,-1.2869210754660558,1,1,Graduate,Single,$120K +,Blue,-1.997159694551002,3,2,2,1.0000000000000002,0.0,1.0,0.531,0.1244495281670002,0.3951612903225806,0.788,0.0,2,III
0,-0.2919775078958908,1,3,Graduate,Single,$60K - $80K,Blue,0.3772338241050834,6,2,2,0.1842238124174293,0.0,0.2181496827282473,0.476,0.1738633114097798,0.4677419354838709,0.619,0.0,0,I
0,-1.4112890214123264,1,5,Uneducated,Single,$60K - $80K,Blue,-0.9974150551168608,4,2,3,0.0951910199318574,0.6769964243146603,0.083446817141367,0.903,0.1405776379754075,0.4435483870967742,0.806,0.371,5,VI
1,-0.1676095619496201,1,4,Graduate,Married,$80K - $120K,Blue,0.0023295843172804,5,3,4,0.3268576714826001,0.8601509733810091,0.292121809173355,0.641,0.0849299399485273,0.2338709677419355,0.696,0.177,5,VI
0,1.2004378434593568,1,4,Graduate,Single,$80K - $120K,Blue,0.6271699839636188,6,1,4,0.4932235312612425,0.7544696066746126,0.4592762147596558,0.851,0.1987989705461824,0.4354838709677419,0.73,0.107,5,VI
0,-1.162553129519785,0,1,Graduate,Single,Less than $40K,Silver,-2.1221277744802696,4,3,3,0.3354737481747522,0.8140643623361145,0.3037406194767189,0.683,0.1585930797826708,0.5161290322580645,0.609,0.163,2,III
0,0.2054942758891917,0,3,Uneducated,Married,Less than $40K,Blue,0.2522657441758157,6,1,3,0.063568506879257,0.5736988478347239,0.0606727899632022,0.664,0.1658564483843294,0.4758064516129032,0.683,0.408,5,VI
0,0.9517019515668156,1,3,Graduate,Single,$80K - $120K,Blue,0.2522657441758157,4,2,1,0.8392874958053311,0.520460866110449,0.8080143713962855,1.092,0.1448098370031455,0.5080645161290323,1.028,0.045,0,I
0,-0.0432416160033495,1,2,Post-Graduate,Single,$60K - $80K,Blue,0.6271699839636188,3,3,2,0.2611638656859455,0.0,0.2918900124590734,0.639,0.091964541035173,0.3387096774193548,0.576,0.0,4,V
0,-0.2919775078958908,1,3,Graduate,Single,$60K - $80K,Blue,-0.6225108153290577,4,3,4,0.3456316491170789,0.3011521652761224,0.3508822762437342,0.778,0.1458392908207034,0.4032258064516129,1.069,0.059,5,VI
0,-1.0381851835735143,1,2,Graduate,Single,$60K - $80K,Blue,-0.7474788952583253,3,2,4,0.0274414484683034,0.0,0.0678874626952163,0.394,0.1985702030311696,0.4999999999999999,0.532,0.0,2,III
0,1.076069897513086,0,2,Post-Graduate,Single,Less than $40K,Blue,0.877106143822154,4,2,4,0.2563872336952085,0.0,0.2873120273520123,0.496,0.0885330283099799,0.4838709677419354,0.842,0.0,3,IV
1,-0.540713399788432,0,3,Graduate,Married,Less than $40K,Blue,0.0023295843172804,2,3,3,0.122943856435,1.0,0.0864891490163127,0.729,0.1007720903631684,0.2580645161290322,0.448,0.457,1,II
0,0.3298622218354624,0,3,Uneducated,Single,Less than $40K,Blue,0.0023295843172804,4,1,3,0.0140185079373717,0.0,0.0550227450525888,0.693,0.1842150414641121,0.3467741935483871,0.893,0.0,5,VI
0,-1.908760805197409,0,0,Graduate,Single,Less than $40K,Blue,-1.7472235346924665,3,1,1,0.0851238145336586,0.978943186332936,0.0517775910526468,0.764,0.1061481269659708,0.4193548387096774,0.722,0.579,2,III
0,0.0811263299429211,0,4,High School,Married,Less than $40K,Blue,-0.6225108153290577,5,3,4,0.1896353132170616,0.3925307906237584,0.194709239996523,0.884,0.0896768658850443,0.2580645161290322,0.68,0.128,5,VI
0,-2.0331287511436797,0,0,Graduate,Married,Less than $40K,Blue,-2.1221277744802696,3,1,4,0.0536524607212714,1.0,0.0200793903746414,1.275,0.1233056905919359,0.2903225806451613,1.0,0.783,2,III
0,-0.1676095619496201,0,3,High School,Single,Less than $40K,Blue,-0.3725746554705224,3,3,2,0.2581406808816816,0.8295589988081049,0.2284936111030626,0.65,0.1727194738347154,0.4112903225806452,0.743,0.209,1,II
0,0.5785981137280036,1,3,Post-Graduate,Married,$40K - $60K,Blue,0.0023295843172804,6,1,4,0.1961049286981864,0.5740961462058005,0.1876684148002202,0.75,0.1890191592793823,0.4435483870967742,0.806,0.182,5,VI
0,-2.281864643036221,0,0,Uneducated,Single,Less than $40K,Silver,-1.997159694551002,6,3,3,0.343273564969753,0.6555423122765197,0.3227769246370933,0.783,0.123591649985702,0.4596774193548387,0.763,0.129,2,III
0,-0.2919775078958908,0,3,High School,Married,Less than $40K,Blue,-0.6225108153290577,6,2,5,0.0,0.2733412793007548,0.0216527105728276,0.976,0.2114955676293966,0.6129032258064515,0.72,0.478,5,VI
0,1.076069897513086,1,3,Graduate,Single,$120K +,Blue,0.0023295843172804,5,3,3,0.347959501416362,0.7306317044100119,0.3217917886013966,1.113,0.1127251930225907,0.2580645161290322,0.68,0.142,5,VI
1,0.3298622218354624,1,4,Graduate,Single,$60K - $80K,Blue,0.0023295843172804,1,4,5,0.1276902565776943,0.589590782677791,0.1209689102656969,0.434,0.0676579925650557,0.1209677419354838,0.25,0.262,1,II
0,-1.535656967358597,0,2,High School,Single,Less than $40K,Blue,-1.4972873748339313,4,1,0,0.0411364756316188,0.0,0.0810129516414105,0.696,0.1030025736345439,0.2661290322580645,0.654,0.0,2,III
0,-0.540713399788432,1,2,Graduate,Single,$80K - $120K,Blue,-0.1226384956119871,5,3,1,0.1614592308413221,0.5399284862932062,0.1569553501579115,0.737,0.1672290534744066,0.4435483870967742,0.512,0.2,0,I
0,0.8273340056205448,0,1,Uneducated,Single,$40K - $60K,Silver,0.0023295843172804,5,1,1,0.4174927519144318,0.4934445768772348,0.4057311737606119,0.725,0.242951100943666,0.5887096774193548,0.456,0.081,3,IV
0,0.8273340056205448,1,3,High School,Single,$60K - $80K,Blue,1.1270423036806894,4,1,0,0.4276204210087158,0.0,0.4514241010633674,0.873,0.196053760366028,0.4758064516129032,1.091,0.0,0,I
0,-1.7843928592511382,1,1,High School,Married,$40K - $60K,Blue,-1.247351214975396,3,2,3,0.0343947735181104,0.6968613428684942,0.0237301886245762,1.027,0.1355447526451244,0.4758064516129032,0.468,0.681,2,III
0,-1.4112890214123264,1,4,Graduate,Single,$60K - $80K,Blue,-1.7472235346924665,3,3,3,0.2200485523479564,0.2856575288041319,0.231651841335149,0.556,0.0890477552187589,0.3951612903225806,0.595,0.082,1,II
0,-0.1676095619496201,1,4,Graduate,Married,$80K - $120K,Blue,0.0023295843172804,4,2,3,0.0,0.0,0.041587228001043,0.674,0.1851873034029167,0.4354838709677419,0.829,0.0,5,VI
0,-0.1676095619496201,1,5,Graduate,Single,$80K - $120K,Blue,-0.1226384956119871,4,2,1,0.9769935636395518,0.9141835518474374,0.9112798076087272,0.751,0.1686016585644838,0.4919354838709677,0.651,0.068,0,I
0,-0.4163454538421614,0,3,Graduate,Married,Less than $40K,Silver,-0.7474788952583253,6,1,4,0.3480804288085326,0.7405641636869289,0.3211833222264074,0.414,0.1694023448670288,0.3306451612903225,0.457,0.144,5,VI
0,-1.0381851835735143,1,0,Graduate,Married,$60K - $80K,Blue,-0.3725746554705224,5,4,4,0.3114696608288968,0.6197854588796186,0.2949033697447339,0.773,0.0933943380040034,0.25,0.783,0.133,2,III
0,-0.913817237627244,0,4,Uneducated,Single,Less than $40K,Blue,0.0023295843172804,5,3,1,0.0353924245035174,0.6579261025029798,0.027525859820937,0.657,0.1437803831855876,0.4354838709677419,0.6,0.635,0,I
0,-0.2919775078958908,1,3,High School,Married,$80K - $120K,Blue,0.0023295843172804,4,2,5,0.5878189837866599,0.5641636869288836,0.5638165329006462,0.857,0.1018587360594795,0.2419354838709677,0.6,0.068,5,VI
0,2.0710134650832512,0,1,Graduate,Single,$40K - $60K,Blue,2.5016911829026336,5,3,2,0.0493595382992166,0.812077870480731,0.0296699794280416,0.91,0.2243637403488704,0.4677419354838709,0.659,0.666,3,IV
0,-0.913817237627244,1,2,Graduate,Single,$60K - $80K,Blue,-0.2476065755412548,5,1,4,0.0250531324729349,0.0,0.0655984701416857,0.875,0.2307120388904776,0.596774193548387,0.75,0.0,5,VI
0,0.7029660596742743,1,2,High School,Single,$120K +,Blue,1.0020742237514215,4,2,2,0.1565616714584146,1.0,0.1187088923014516,0.459,0.1764369459536746,0.4677419354838709,0.659,0.38,3,IV
0,1.324805789405627,0,2,High School,Single,Less than $40K,Blue,1.7518827033270277,5,3,5,0.0555570671479576,0.0,0.0948338307304494,0.972,0.1857592221904489,0.4112903225806452,0.694,0.0,3,IV
0,-1.2869210754660558,1,0,High School,Married,$120K +,Blue,-1.4972873748339313,3,3,2,0.2617685026467983,0.8498212157330155,0.2304928577637412,1.408,0.1476694309408064,0.4596774193548387,0.763,0.212,2,III
0,-0.540713399788432,0,3,Graduate,Married,Less than $40K,Blue,0.0023295843172804,6,2,1,0.2062325977924704,1.0,0.1663141424970301,1.049,0.1595081498427223,0.4354838709677419,0.73,0.305,0,I
0,0.7029660596742743,1,4,Graduate,Married,$40K - $60K,Blue,-0.3725746554705224,5,2,1,0.1311366872545552,0.3472387763210171,0.1419465129081795,0.894,0.2012582213325708,0.4999999999999999,0.636,0.151,0,I
0,-0.7894492916809732,0,4,Graduate,Single,Less than $40K,Blue,0.0023295843172804,5,3,3,0.0,0.3635280095351609,0.0150754788050879,0.464,0.1855304546754361,0.3870967741935484,0.611,0.636,5,VI
0,-0.7894492916809732,0,3,Graduate,Single,Less than $40K,Blue,-0.3725746554705224,5,3,1,0.1743984618035716,0.7953913388955105,0.1507258134615941,0.828,0.1895910780669145,0.4838709677419354,0.707,0.278,0,I
0,-0.2919775078958908,1,3,High School,Married,$60K - $80K,Blue,-0.2476065755412548,4,2,5,0.5961629738464282,0.0,0.6129574363283401,0.633,0.2036602802402059,0.4596774193548387,0.811,0.0,5,VI
0,-0.4163454538421614,1,3,Graduate,Married,$120K +,Blue,0.0023295843172804,3,2,2,0.6490082442249613,0.4497417560588002,0.6308057833280214,0.942,0.1540749213611667,0.4354838709677419,0.73,0.049,1,II
0,-0.1676095619496201,1,2,Graduate,Married,$60K - $80K,Blue,-0.3725746554705224,4,3,4,0.0365714665771804,0.9173619388160508,0.0097354619998261,1.006,0.1584786960251644,0.4274193548387097,0.853,0.872,5,VI
1,-1.0381851835735143,1,3,Graduate,Single,$60K - $80K,Blue,-2.247095854409537,5,1,5,0.4498105974720128,0.0,0.4726914495987019,0.566,0.0849299399485273,0.3548387096774194,0.929,0.0,5,VI
0,-1.2869210754660558,1,1,Graduate,Single,$80K - $120K,Blue,-1.1223831350461284,3,2,4,0.0702195134486376,0.6793802145411204,0.0593399588560832,0.627,0.1561338289962825,0.4435483870967742,0.585,0.455,2,III
0,0.8273340056205448,0,1,Uneducated,Single,$40K - $60K,Silver,0.6271699839636188,3,3,2,0.4355411651958872,0.6654747715534366,0.4104830064033842,0.514,0.2017157563625965,0.4677419354838709,0.447,0.106,4,V
1,0.3298622218354624,0,1,Uneducated,Married,$40K - $60K,Blue,0.3772338241050834,2,3,3,0.2002164600319853,1.0,0.1605481992292759,0.352,0.0408350014297969,0.1693548387096774,0.409,0.312,4,V
0,-0.2919775078958908,1,4,Graduate,Married,$80K - $120K,Blue,0.0023295843172804,3,2,3,0.5439223404287481,0.0,0.5628893460435198,1.012,0.1795824992851015,0.564516129032258,0.633,0.0,1,II
0,-1.162553129519785,1,2,High School,Single,$60K - $80K,Blue,-0.8724469751875931,3,2,3,0.253666367371371,1.0,0.211775273085504,0.59,0.1382327709465256,0.5080645161290323,1.212,0.256,2,III
0,1.324805789405627,0,3,Post-Graduate,Single,$40K - $60K,Blue,1.8768507832562955,5,4,5,0.1749728669163817,0.6710369487485102,0.1603453771042795,0.83,0.1695167286245353,0.4596774193548387,0.763,0.234,5,VI
0,-0.913817237627244,0,3,Graduate,Single,Less than $40K,Blue,0.0023295843172804,4,3,4,0.0,0.0,0.041587228001043,1.022,0.2309408064054904,0.4758064516129032,0.917,0.0,5,VI
0,1.5735416812981686,0,0,Graduate,Single,$40K - $60K,Silver,1.1270423036806894,6,3,3,0.602209343454956,0.4866905045689312,0.5832584823110133,0.681,0.1793537317700886,0.5403225806451613,0.75,0.057,3,IV
1,2.0710134650832512,1,0,High School,Single,$60K - $80K,Blue,1.5019465434684922,5,3,1,0.0126278429274103,0.0,0.0536899139454698,0.5,0.074063482985416,0.2903225806451613,0.769,0.0,3,IV
0,-1.2869210754660558,1,3,High School,Single,$80K - $120K,Blue,-0.9974150551168608,5,3,2,0.0,0.0,0.041587228001043,1.041,0.1540749213611667,0.4677419354838709,0.838,0.0,0,I
0,2.195381411029522,1,1,Graduate,Single,Less than $40K,Blue,2.5016911829026336,3,1,5,0.0346970919985367,0.0,0.0748413641236635,0.631,0.1672862453531598,0.4435483870967742,0.585,0.0,4,V
0,-0.913817237627244,1,2,Graduate,Married,$80K - $120K,Blue,-1.872191614621734,5,3,3,0.0557082263881708,0.5053635280095352,0.0581230261061049,0.799,0.0855590506148127,0.1935483870967742,0.545,0.388,2,III
0,0.454230167781733,0,1,High School,Married,Less than $40K,Blue,0.7521380638928864,6,1,2,0.1716171317836488,0.7945967421533572,0.1481181004259264,0.769,0.1758078352873892,0.3790322580645161,0.966,0.281,3,IV
0,-0.7894492916809732,0,1,Graduate,Married,Less than $40K,Blue,-0.4975427353997901,4,1,5,0.2210159714853209,0.6571315057608264,0.2054877872106162,0.695,0.2598798970546183,0.5080645161290323,0.553,0.189,2,III
0,0.7029660596742743,1,2,High School,Single,$60K - $80K,Blue,0.3772338241050834,3,3,4,0.409178993702706,0.0,0.4337496015993973,0.706,0.216070917929654,0.4999999999999999,0.6,0.0,4,V
0,-0.0432416160033495,1,5,Graduate,Married,$60K - $80K,Blue,0.3772338241050834,3,2,3,0.6895793842981828,0.4052443384982122,0.6729348361486976,1.19,0.1601944523877609,0.596774193548387,0.75,0.042,1,II
1,0.7029660596742743,1,2,High School,Single,$80K - $120K,Blue,0.877106143822154,4,3,3,0.3077209116716096,1.0,0.263581838727436,0.457,0.0647983986273949,0.2661290322580645,0.483,0.217,3,IV
0,-0.1676095619496201,1,2,Graduate,Married,$60K - $80K,Silver,0.0023295843172804,3,2,3,0.8764122052016918,0.6837504966229638,0.8316866108422913,0.717,0.2097798112668001,0.4758064516129032,0.605,0.057,1,II
0,1.5735416812981686,1,1,Graduate,Married,$60K - $80K,Blue,1.5019465434684922,4,3,2,0.3875329905041765,0.4421930870083432,0.3807550777967722,0.406,0.0742922505004289,0.1048387096774193,0.278,0.078,3,IV
1,0.0811263299429211,1,3,Uneducated,Single,$120K +,Silver,0.7521380638928864,2,4,5,1.0000000000000002,0.0,1.0,0.521,0.0646840148698884,0.2016129032258064,0.591,0.0,4,V
0,1.076069897513086,0,2,Graduate,Single,Less than $40K,Blue,0.0023295843172804,5,2,3,0.1294134719161248,0.3543901470003973,0.1397734187117897,0.589,0.1654561052330569,0.4677419354838709,0.417,0.156,3,IV
0,-0.7894492916809732,1,3,Graduate,Single,$40K - $60K,Blue,-0.4975427353997901,5,1,2,0.0328831811159784,0.9149781485895908,0.0063744096427433,0.836,0.1764941378324278,0.4758064516129032,0.568,0.912,0,I
0,0.7029660596742743,0,2,High School,Single,Less than $40K,Blue,1.0020742237514215,6,3,3,0.0463363534949528,0.0,0.0859965809984643,1.154,0.2257935373177009,0.4274193548387097,0.615,0.0,3,IV
0,1.5735416812981686,1,2,Graduate,Single,Less than $40K,Blue,1.6269146233977598,6,3,2,0.1631219824836672,0.3575685339690107,0.1718482890505027,0.605,0.223734629682585,0.4838709677419354,0.628,0.132,3,IV
0,1.5735416812981686,1,2,Graduate,Single,$60K - $80K,Blue,0.7521380638928864,3,2,2,0.4622056551694948,0.5482717520858165,0.444586097992061,0.605,0.1716328281384043,0.5080645161290323,0.622,0.083,4,V
0,-0.6650813457347027,1,4,High School,Married,$60K - $80K,Blue,-0.8724469751875931,3,2,2,0.0947677740592604,0.0,0.1324138730333497,0.703,0.1867886760080068,0.4838709677419354,0.944,0.0,1,II
0,-1.0381851835735143,1,2,Post-Graduate,Single,$80K - $120K,Blue,-1.7472235346924665,4,1,2,0.4223903112973393,0.0,0.4464114971170284,0.638,0.1634543894766943,0.4758064516129032,0.533,0.0,2,III
0,-0.2919775078958908,0,2,High School,Single,$40K - $60K,Blue,-1.3723192949046636,6,2,3,0.0562523996529384,1.0,0.0225712050531683,0.981,0.2174435230197312,0.596774193548387,0.787,0.763,5,VI
1,-0.540713399788432,0,2,Uneducated,Single,Less than $40K,Silver,-0.3725746554705224,1,2,3,0.3632265846778947,1.0,0.3167791846550575,0.619,0.0797254789819845,0.2580645161290322,0.448,0.187,1,II
0,0.2054942758891917,0,2,Graduate,Married,Less than $40K,Blue,0.0023295843172804,4,1,2,0.1488525502075416,0.6773937226857369,0.1348477385333062,0.644,0.2664569631112382,0.596774193548387,0.474,0.268,0,I
0,-1.535656967358597,1,2,Uneducated,Single,$120K +,Blue,-2.8719362540558757,6,3,2,0.0886004770585621,0.8140643623361145,0.0671341233738011,0.865,0.1572204746925936,0.564516129032258,0.6,0.469,2,III
0,0.454230167781733,0,2,Uneducated,Single,Less than $40K,Blue,0.0023295843172804,5,3,2,0.008546543441654,0.4119984108065156,0.019731695303219,0.721,0.1241635687732342,0.3790322580645161,0.727,0.603,0,I
0,-0.6650813457347027,1,2,Uneducated,Single,$80K - $120K,Blue,-0.2476065755412548,6,2,2,0.0229066712619075,0.6432260627731426,0.016631414249703,0.656,0.087503574492422,0.4435483870967742,0.711,0.737,0,I
0,0.454230167781733,1,4,Graduate,Married,$40K - $60K,Blue,0.2522657441758157,6,3,3,0.0425271406415802,0.4580850218514104,0.0489380813026975,0.836,0.1841578495853588,0.4516129032258064,0.941,0.405,5,VI
0,0.3298622218354624,1,2,High School,Single,$120K +,Blue,0.7521380638928864,3,2,4,0.5957397279738313,0.4727850615812475,0.5780720308289631,0.5,0.2507863883328567,0.4516129032258064,0.784,0.056,4,V
0,-0.1676095619496201,0,2,Graduate,Married,Less than $40K,Blue,-1.3723192949046636,4,2,2,0.0628731743742763,0.8085021851410409,0.0428823921420913,0.567,0.2015441807263368,0.5806451612903225,0.673,0.578,2,III
0,0.0811263299429211,1,3,High School,Married,$60K - $80K,Blue,-0.1226384956119871,5,1,2,0.4808284735637604,0.5085419149781486,0.4653319039202619,1.314,0.1521303974835573,0.3790322580645161,0.629,0.074,0,I
0,-0.4163454538421614,1,3,Graduate,Married,$80K - $120K,Blue,-0.3725746554705224,4,1,2,0.0622685374134235,0.0,0.1012661895517631,1.109,0.1144981412639405,0.3709677419354839,0.867,0.0,0,I
0,-0.913817237627244,1,2,Uneducated,Single,$40K - $60K,Blue,-1.3723192949046636,4,1,3,0.2322622189571826,0.5665474771553437,0.2228725407817344,0.666,0.2060051472690878,0.564516129032258,0.481,0.156,2,III
0,-0.6650813457347027,0,1,High School,Single,Less than $40K,Blue,-0.3725746554705224,4,2,0,0.2000048370956868,0.4064362336114422,0.2036334134963636,0.75,0.1637975407492136,0.282258064516129,0.875,0.127,0,I
1,-0.540713399788432,1,3,Graduate,Married,$40K - $60K,Blue,-0.2476065755412548,3,2,3,0.0060977637502002,0.5736988478347239,0.0055920957320429,0.423,0.0486130969402344,0.1854838709677419,0.222,0.88,1,II
0,0.2054942758891917,1,3,Doctorate,Married,$80K - $120K,Blue,0.6271699839636188,3,3,4,0.2207136530048945,0.0,0.25312201199548,0.715,0.2153846153846154,0.4758064516129032,0.769,0.0,5,VI
1,-0.0432416160033495,1,4,Graduate,Single,$80K - $120K,Blue,0.0023295843172804,3,1,4,0.01147903270179,0.0,0.0525888795526323,0.672,0.1028309979982842,0.2741935483870968,0.467,0.0,5,VI
0,-0.0432416160033495,0,3,Graduate,Married,$40K - $60K,Blue,0.2522657441758157,4,3,3,0.0506897396130928,0.4513309495431069,0.057253788427549,0.499,0.1826708607377752,0.4838709677419354,0.458,0.365,5,VI
0,0.7029660596742743,1,2,Uneducated,Single,$120K +,Blue,1.3769784635392246,5,2,2,0.8542522605864374,0.6058800158919349,0.8161272563961406,0.529,0.2058335716328281,0.4919354838709677,0.614,0.051,3,IV
0,1.2004378434593568,1,2,Uneducated,Single,$60K - $80K,Blue,1.7518827033270277,4,1,2,0.1760309815978741,0.4286849423917362,0.1790339871932315,1.312,0.1837575064340863,0.3870967741935484,1.071,0.149,3,IV
0,-0.6650813457347027,1,0,High School,Single,$80K - $120K,Blue,-0.6225108153290577,3,5,2,0.9684379506434848,1.0,0.8968214875554139,0.633,0.2407206176722905,0.4838709677419354,0.667,0.075,2,III
